,HOSPI_CODE_UCD,DATE,ID_SITE_RATTACHE,QUANTITY,CODE_ATC,N_UFS,N_ETB,POPULATION,P_MEDICAL,PN_MEDICAL,LIT_HC,LIT_HP,SEJ_MCO,SEJ_HAD,SEJ_PSY,SEJ_SSR,SEJ_SLD
10,3400893736135,2017-03,HOSPI_2,150.0,A03AX12,2.0,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
11,3400893736135,2017-03,HOSPI_3,200.0,A03AX12,8.0,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
12,3400893736135,2017-03,HOSPI_4,520.0,A03AX12,1.0,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
13,3400892065366,2017-03,HOSPI_4,1290.0,B01AC06,1.0,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
14,3400892065366,2017-03,HOSPI_3,430.0,B01AC06,8.0,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
15,3400892065366,2017-03,HOSPI_2,35.0,B01AC06,2.0,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
16,3400892065366,2017-03,HOSPI_1,40.0,B01AC06,2.0,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
17,3400892745848,2017-03,HOSPI_3,30.0,R03AC02,8.0,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
18,3400892669236,2017-03,HOSPI_4,1350.0,B01AB05,1.0,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
19,3400892669236,2017-03,HOSPI_3,446.0,B01AB05,8.0,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
20,3400892669236,2017-03,HOSPI_2,31.0,B01AB05,2.0,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
21,3400892669236,2017-03,HOSPI_1,30.0,B01AB05,2.0,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
22,3400891996128,2017-03,HOSPI_4,13500.0,N02BE01,1.0,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
23,3400891996128,2017-03,HOSPI_3,5070.0,N02BE01,8.0,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
24,3400891996128,2017-03,HOSPI_2,464.0,N02BE01,2.0,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
25,3400891996128,2017-03,HOSPI_1,1790.0,N02BE01,2.0,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
26,3400892745848,2017-03,HOSPI_2,20.0,R03AC02,2.0,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
27,3400892745848,2017-03,HOSPI_1,260.0,R03AC02,2.0,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
28,3400892075761,2017-03,HOSPI_1,20.0,N05BA12,2.0,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
29,3400892075761,2017-03,HOSPI_2,50.0,N05BA12,2.0,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
30,3400892075761,2017-03,HOSPI_3,160.0,N05BA12,8.0,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
31,3400892075761,2017-03,HOSPI_4,600.0,N05BA12,1.0,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
32,3400891191226,2017-03,HOSPI_4,580.0,N05CF01,1.0,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
33,3400891191226,2017-03,HOSPI_3,300.0,N05CF01,8.0,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
34,3400891191226,2017-03,HOSPI_2,20.0,N05CF01,2.0,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
35,3400891191226,2017-03,HOSPI_1,40.0,N05CF01,2.0,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
36,3400892508566,2017-03,HOSPI_1,20.0,C01CA03,2.0,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
37,3400893875490,2017-03,HOSPI_1,441.0,N02BE01,2.0,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
38,3400893875490,2017-03,HOSPI_3,740.0,N02BE01,8.0,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
39,3400893875490,2017-03,HOSPI_4,2620.0,N02BE01,1.0,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
40,3400891235203,2017-03,HOSPI_4,600.0,N05CF02,1.0,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
41,3400891235203,2017-03,HOSPI_3,240.0,N05CF02,8.0,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
42,3400891235203,2017-03,HOSPI_2,30.0,N05CF02,2.0,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
43,3400891235203,2017-03,HOSPI_1,30.0,N05CF02,2.0,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
44,3400893022634,2017-03,HOSPI_4,100.0,J01CR05,1.0,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,209.0
45,3400893022634,2017-03,HOSPI_3,200.0,J01CR05,8.0,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
46,3400893022634,2017-03,HOSPI_2,28.0,J01CR05,2.0,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
47,3400893022634,2017-03,HOSPI_1,20.0,J01CR05,2.0,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
48,3400893875490,2017-03,HOSPI_2,40.0,N02BE01,2.0,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
49,3400892508566,2017-03,HOSPI_2,40.0,C01CA03,2.0,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
50,3400892745848,2017-03,HOSPI_4,900.0,R03AC02,1.0,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
51,3400892508566,2017-03,HOSPI_4,800.0,C01CA03,1.0,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
52,3400892761695,2017-03,HOSPI_4,1800.0,B05XA03,1.0,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
53,3400892761695,2017-03,HOSPI_3,1380.0,B05XA03,8.0,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
54,3400892761695,2017-03,HOSPI_2,390.0,B05XA03,2.0,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
55,3400892761695,2017-03,HOSPI_1,40.0,B05XA03,2.0,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
56,3400892052120,2017-03,HOSPI_1,140.0,N02AX02,2.0,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
57,3400892052120,2017-03,HOSPI_2,30.0,N02AX02,2.0,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
58,3400892508566,2017-03,HOSPI_3,280.0,C01CA03,8.0,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
59,3400892052120,2017-03,HOSPI_4,510.0,N02AX02,1.0,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
60,3400893826706,2017-03,HOSPI_4,400.0,B05XA09,1.0,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
61,3400893826706,2017-03,HOSPI_3,350.0,B05XA09,8.0,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
62,3400893826706,2017-03,HOSPI_2,37.0,B05XA09,2.0,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
63,3400893826706,2017-03,HOSPI_1,1.0,B05XA09,2.0,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
64,3400891225037,2017-03,HOSPI_1,330.0,A12BA01,2.0,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
65,3400891225037,2017-03,HOSPI_2,80.0,A12BA01,2.0,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
66,3400891225037,2017-03,HOSPI_3,570.0,A12BA01,8.0,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
67,3400891225037,2017-03,HOSPI_4,1680.0,A12BA01,1.0,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
68,3400890837149,2017-03,HOSPI_4,1000.0,N05BA04,1.0,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
69,3400890837149,2017-03,HOSPI_3,170.0,N05BA04,8.0,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
70,3400890837149,2017-03,HOSPI_2,20.0,N05BA04,2.0,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
71,3400892088310,2017-03,HOSPI_4,1860.0,C03CA01,1.0,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
72,3400892088310,2017-03,HOSPI_3,240.0,C03CA01,8.0,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
73,3400892052120,2017-03,HOSPI_3,90.0,N02AX02,8.0,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
74,3400892088310,2017-03,HOSPI_2,30.0,C03CA01,2.0,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
75,3400892761527,2017-03,HOSPI_1,615.0,B05XA03,2.0,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
76,3400892761527,2017-03,HOSPI_2,30.0,B05XA03,2.0,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
77,3400892761527,2017-03,HOSPI_3,1605.0,B05XA03,8.0,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
78,3400892761527,2017-03,HOSPI_4,950.0,B05XA03,1.0,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
79,3400892088310,2017-03,HOSPI_1,6.0,C03CA01,2.0,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
80,3400892729589,2017-03,HOSPI_1,130.0,N02AX02,2.0,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
81,3400892729589,2017-03,HOSPI_2,170.0,N02AX02,2.0,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
82,3400892729589,2017-03,HOSPI_3,240.0,N02AX02,8.0,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
83,3400892729589,2017-03,HOSPI_4,1200.0,N02AX02,1.0,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
84,3400892697789,2017-04,HOSPI_1,20.0,M03BX01,2.0,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
85,3400891235203,2017-04,HOSPI_1,30.0,N05CF02,2.0,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
86,3400891235203,2017-04,HOSPI_2,90.0,N05CF02,7.0,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
87,3400891235203,2017-04,HOSPI_3,300.0,N05CF02,8.0,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
88,3400891235203,2017-04,HOSPI_4,600.0,N05CF02,1.0,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
89,3400892075761,2017-04,HOSPI_2,85.0,N05BA12,7.0,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
90,3400892075761,2017-04,HOSPI_3,120.0,N05BA12,8.0,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
91,3400891225037,2017-04,HOSPI_4,1520.0,A12BA01,1.0,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
92,3400892075761,2017-04,HOSPI_1,20.0,N05BA12,2.0,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
93,3400892088310,2017-04,HOSPI_2,100.0,C03CA01,7.0,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
94,3400892088310,2017-04,HOSPI_3,192.0,C03CA01,8.0,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
95,3400892088310,2017-04,HOSPI_4,1860.0,C03CA01,1.0,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
96,3400892729589,2017-04,HOSPI_2,180.0,N02AX02,7.0,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
97,3400892729589,2017-04,HOSPI_3,370.0,N02AX02,8.0,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
98,3400892729589,2017-04,HOSPI_4,1260.0,N02AX02,1.0,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
99,3400892075761,2017-04,HOSPI_4,600.0,N05BA12,1.0,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
100,3400891225037,2017-04,HOSPI_3,470.0,A12BA01,8.0,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
101,3400893736135,2017-04,HOSPI_2,150.0,A03AX12,7.0,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
102,3400891225037,2017-04,HOSPI_1,330.0,A12BA01,2.0,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
103,3400892088310,2017-04,HOSPI_1,6.0,C03CA01,2.0,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
104,3400893826706,2017-04,HOSPI_4,150.0,B05XA09,1.0,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
105,3400893826706,2017-04,HOSPI_3,220.0,B05XA09,8.0,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
106,3400893826706,2017-04,HOSPI_2,70.0,B05XA09,7.0,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
107,3400892697789,2017-04,HOSPI_2,30.0,M03BX01,7.0,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
108,3400892697789,2017-04,HOSPI_3,110.0,M03BX01,8.0,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
109,3400892697789,2017-04,HOSPI_4,990.0,M03BX01,1.0,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
110,3400893826706,2017-04,HOSPI_1,1.0,B05XA09,2.0,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
111,3400892203645,2017-04,HOSPI_1,20.0,H02AB06,2.0,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
112,3400892203645,2017-04,HOSPI_2,130.0,H02AB06,7.0,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
113,3400892203645,2017-04,HOSPI_3,205.0,H02AB06,8.0,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
114,3400892203645,2017-04,HOSPI_4,850.0,H02AB06,1.0,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
115,3400893736135,2017-04,HOSPI_3,260.0,A03AX12,8.0,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
116,3400893736135,2017-04,HOSPI_4,380.0,A03AX12,1.0,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
117,3400892729589,2017-04,HOSPI_1,130.0,N02AX02,2.0,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
118,3400891225037,2017-04,HOSPI_2,550.0,A12BA01,7.0,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
119,3400893736135,2017-04,HOSPI_1,130.0,A03AX12,2.0,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
120,3400891191226,2017-04,HOSPI_4,580.0,N05CF01,1.0,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
121,3400892745848,2017-04,HOSPI_2,190.0,R03AC02,7.0,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
122,3400891996128,2017-04,HOSPI_4,13000.0,N02BE01,1.0,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
123,3400892065366,2017-04,HOSPI_4,1260.0,B01AC06,1.0,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
124,3400892065366,2017-04,HOSPI_3,415.0,B01AC06,8.0,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
125,3400892065366,2017-04,HOSPI_2,281.0,B01AC06,7.0,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
126,3400892745848,2017-04,HOSPI_1,260.0,R03AC02,2.0,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
127,3400892669236,2017-04,HOSPI_4,1620.0,B01AB05,1.0,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
128,3400892669236,2017-04,HOSPI_3,648.0,B01AB05,8.0,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
129,3400892669236,2017-04,HOSPI_2,280.0,B01AB05,7.0,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
130,3400892669236,2017-04,HOSPI_1,30.0,B01AB05,2.0,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
131,3400892508566,2017-04,HOSPI_1,20.0,C01CA03,2.0,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
132,3400892508566,2017-04,HOSPI_2,40.0,C01CA03,7.0,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
133,3400892508566,2017-04,HOSPI_3,225.0,C01CA03,8.0,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
134,3400892508566,2017-04,HOSPI_4,900.0,C01CA03,1.0,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
135,3400892761527,2017-04,HOSPI_1,615.0,B05XA03,2.0,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
136,3400892761527,2017-04,HOSPI_2,510.0,B05XA03,7.0,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
137,3400892761527,2017-04,HOSPI_3,1427.5,B05XA03,8.0,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
138,3400892761527,2017-04,HOSPI_4,1500.0,B05XA03,1.0,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
139,3400892761695,2017-04,HOSPI_4,260.0,B05XA03,1.0,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
140,3400892761695,2017-04,HOSPI_3,960.0,B05XA03,8.0,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
141,3400892761695,2017-04,HOSPI_2,567.5,B05XA03,7.0,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
142,3400892761695,2017-04,HOSPI_1,40.0,B05XA03,2.0,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
143,3400892052120,2017-04,HOSPI_1,140.0,N02AX02,2.0,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
144,3400892052120,2017-04,HOSPI_2,60.0,N02AX02,7.0,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
145,3400892052120,2017-04,HOSPI_3,50.0,N02AX02,8.0,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
146,3400892052120,2017-04,HOSPI_4,630.0,N02AX02,1.0,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
147,3400890837149,2017-04,HOSPI_4,1000.0,N05BA04,1.0,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0
148,3400890837149,2017-04,HOSPI_3,170.0,N05BA04,8.0,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
149,3400890837149,2017-04,HOSPI_2,80.0,N05BA04,7.0,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
150,3400890837149,2017-04,HOSPI_1,170.0,N05BA04,2.0,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
151,3400891996128,2017-04,HOSPI_3,5315.0,N02BE01,8.0,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
152,3400891996128,2017-04,HOSPI_2,2135.0,N02BE01,7.0,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
153,3400892065366,2017-04,HOSPI_1,40.0,B01AC06,2.0,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
154,3400893022634,2017-04,HOSPI_1,20.0,J01CR05,2.0,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
155,3400891996128,2017-04,HOSPI_1,1790.0,N02BE01,2.0,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
156,3400891191226,2017-04,HOSPI_3,315.0,N05CF01,8.0,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0
157,3400891191226,2017-04,HOSPI_1,40.0,N05CF01,2.0,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
158,3400893875490,2017-04,HOSPI_1,441.0,N02BE01,2.0,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0
159,3400893875490,2017-04,HOSPI_2,390.0,N02BE01,7.0,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0
